method,replicate,true,mean,red_fac,ess,interval,ci_lower,ci_upper,ci_covered,hpd_lower,hpd_upper,hpd_covered,taxon,seed
starbeast,0,0.0015426642802744473,0.003437971627512535,1.0007193886983023,2821.661866698133,0.95,0.003019902846570024,0.003896785677299646,False,0.0030069395342533713,0.0038760568413145732,False,T2,seed28
ecoevolity,0,0.0030123128440850827,0.0019997853496071813,1.0004047981356643,3865.630436363816,0.95,0.0006436919782563357,0.0041849064976110985,True,0.00048309853702263367,0.0038256846582009982,True,root,seed123
ecoevolity,0,0.0016930933826135215,0.002654884182156428,0.9999925710710346,4000.0,0.95,0.0024945570303475622,0.002819250428637464,False,0.0024945570303475622,0.002818946228297509,False,T1,seed123
ecoevolity,0,0.0027958748407787017,0.004658150864461414,1.001104196084836,4000.0,0.95,0.0044369972491772,0.004882447600444133,False,0.004435959199881518,0.0048806132871819395,False,T2,seed123
starbeast,0,0.0030123128440850827,0.0015466644178489164,1.0036945295505078,222.01034106296638,0.95,0.0006641525237751733,0.0027502921897756185,False,0.0005719726067593483,0.0026003883095181172,False,root,seed123
starbeast,0,0.0016930933826135215,0.0025303934540971324,1.0000334994586482,2495.7329483880617,0.95,0.002218711950605207,0.0028709769793171585,False,0.002221959033175069,0.0028722761180821825,False,T1,seed123
starbeast,0,0.0027958748407787017,0.004608356500379155,1.0001433799418122,3171.191132991486,0.95,0.004073223814642985,0.005205220750796684,False,0.004029357099658642,0.0051447524747404785,False,T2,seed123
ecoevolity,0,0.0023087622576851603,0.0020034197663523832,0.99988727630561,3888.759054410478,0.95,0.0006580746559509184,0.004074627779845173,True,0.00046103438118127814,0.003764433220352023,True,root,seed165
ecoevolity,0,0.0013713948493584134,0.0019354809647176329,0.9997803644704494,4000.0,0.95,0.0017969623431876997,0.0020836568552063065,False,0.0017889155492693285,0.0020736655574219104,False,T1,seed165
ecoevolity,0,0.0017658430691989547,0.002688637491955185,0.9998647350296036,3805.862594717995,0.95,0.0025248196823052377,0.0028576848113192077,False,0.002521782952952597,0.002853627505852189,False,T2,seed165
starbeast,0,0.0023087622576851603,0.0013564282703469235,1.0266507193703365,151.7141022864558,0.95,0.0003978734183176061,0.0027889418355276693,True,0.0002470092218109061,0.002520906972917499,True,root,seed165
starbeast,0,0.0013713948493584134,0.00186829586998012,1.0011356114518921,1918.2578794800195,0.95,0.001634070893150844,0.002130541559954118,False,0.0016282744240793676,0.002119590568694288,False,T1,seed165
starbeast,0,0.0017658430691989547,0.002542687251716779,1.0005503212837992,1804.706101340264,0.95,0.002229839570407337,0.0028951146590371307,False,0.002207006931224394,0.0028668650659065143,False,T2,seed165
ecoevolity,0,0.003449646704754833,0.013157544300823795,1.001447295934221,2359.529119210507,0.95,0.01277354228187331,0.01354841570886787,False,0.012752702190610277,0.013516431208104869,False,root,seed135
ecoevolity,0,0.0008846452467137613,0.00016391913161229084,1.0160022713232348,156.66178677536763,0.95,7.969888399624084e-05,0.00027119763224515167,False,7.693508113288724e-05,0.00026653271446624066,False,T1,seed135
ecoevolity,0,0.002945043528402211,0.00040931037950545036,1.0152536298295385,159.328087942124,0.95,0.00019842655789265688,0.0006855344966852274,False,0.00018327870048053918,0.0006613022417845488,False,T2,seed135
starbeast,0,0.003449646704754833,0.009368616084172771,1.0012289119355406,2876.870033889354,0.95,0.008499456346930273,0.010333893716680314,False,0.008487210413797179,0.01030754278141722,False,root,seed135
starbeast,0,0.0008846452467137613,0.0011469809471549113,1.0278626377668074,470.7602173207624,0.95,0.0009251226294637367,0.0013998351086633495,False,0.0009107668855896998,0.001382099749906187,False,T1,seed135
starbeast,0,0.002945043528402211,0.0028894956561736863,1.0042259964330789,1052.699304676276,0.95,0.002261744207572089,0.0036581397213401633,True,0.002255264936552737,0.003646535571131871,True,T2,seed135
ecoevolity,0,0.0037515018453734045,0.002049342998642751,1.0000461855952667,4000.0,0.95,0.0006624029223095308,0.0043225583175686465,True,0.0004924254591633442,0.003893000600485046,True,root,seed115
ecoevolity,0,0.002249489991046912,0.0037535138818647522,1.0022475058273304,4000.0,0.95,0.003551167072339532,0.0039545187182207925,False,0.0035488475054291585,0.003950467367362404,False,T1,seed115
ecoevolity,0,0.003757525432424895,0.0074179587192112345,0.9995765694249236,4000.0,0.95,0.0071236417813539355,0.007724010189664217,False,0.007120447113564188,0.00771467139304443,False,T2,seed115
starbeast,0,0.0037515018453734045,0.005928905227433272,1.0079988113124791,741.7120994750369,0.95,0.004388459668164149,0.007687300444048186,False,0.004379166883865699,0.007664615676944202,False,root,seed115
starbeast,0,0.002249489991046912,0.0036527594449485157,1.0001445514313807,2097.816592914011,0.95,0.0032237306086520087,0.0041166281322824105,False,0.003207319898035661,0.0040945280642893656,False,T1,seed115
starbeast,0,0.003757525432424895,0.0068962231679745535,1.0000721906565142,3728.534948147263,0.95,0.006138869565171041,0.007751123831128022,False,0.00610407552975465,0.007702991861464836,False,T2,seed115
ecoevolity,0,0.0014467378204787915,0.0020044938959599768,1.000810820730181,3738.598347028702,0.95,0.0006358774748301009,0.004080629620354054,True,0.00047894632841855066,0.003741264838673989,True,root,seed75
ecoevolity,0,0.002511548372803316,0.004499642815994351,0.9999198173677084,4000.0,0.95,0.004286762788350173,0.004733179095723619,False,0.0042995597255167045,0.004742712952164041,False,T1,seed75
ecoevolity,0,0.001962399056637276,0.003270146530897544,1.0001669690165176,4000.0,0.95,0.003090556738696507,0.0034604666744547205,False,0.003088018258251257,0.003455423196969086,False,T2,seed75
starbeast,0,0.0014467378204787915,0.0015356016727592961,1.0001696577566035,176.5616989898941,0.95,0.0006189042381087145,0.0030349970368147017,True,0.0005326883087169973,0.0027775455118260782,True,root,seed75
starbeast,0,0.002511548372803316,0.004271809901483768,0.999888691906876,2433.0901794103092,0.95,0.0037811269648639757,0.004846579473175954,False,0.0037655506164564244,0.004824033758214271,False,T1,seed75
starbeast,0,0.001962399056637276,0.0030908415687156236,0.9999049135271386,2882.571131558715,0.95,0.002722078389318443,0.003503893734439386,False,0.002706567194229463,0.0034822530813143843,False,T2,seed75
ecoevolity,0,0.0007722249155884902,0.002069806862310213,1.0009412239576654,3333.1646343534826,0.95,0.0006675456659294311,0.0042693680548277204,True,0.000524503555163933,0.0039384684415964145,True,root,seed56
ecoevolity,0,0.0013784980858527931,0.00336966319194807,1.0008736391895177,4000.0,0.95,0.003180472478203689,0.0035627577497886883,False,0.0031821618791570395,0.0035627577497886883,False,T1,seed56
ecoevolity,0,0.0010823874358668944,0.002365267754993784,0.9998491985198664,4000.0,0.95,0.0022074912531275235,0.0025254769450342,False,0.0022074912531275235,0.002524718539365557,False,T2,seed56
starbeast,0,0.0007722249155884902,0.001002216030606318,1.0229909375702209,185.14778552216274,0.95,0.0003581194129943859,0.0018006790057496656,True,0.00030001952354927083,0.001715673062074756,True,root,seed56
starbeast,0,0.0013784980858527931,0.0031988045051689193,1.0004859601152665,2625.08227470291,0.95,0.00282116917495234,0.003616513837316651,False,0.002816184087027516,0.0036053547803174095,False,T1,seed56
starbeast,0,0.0010823874358668944,0.0022188290741190515,1.0001633399091112,2954.092358456392,0.95,0.0019422639639724653,0.00254425880881001,False,0.001924048008757072,0.002521066322283691,False,T2,seed56
ecoevolity,0,0.002231825298215043,0.008701936048632057,0.9998561911614818,1339.9265350900391,0.95,0.008293022954788383,0.009113530151133474,False,0.008281646161053159,0.009099811298366931,False,root,seed104
ecoevolity,0,0.0023824824769998762,0.0021969458374867935,1.0015670611625695,674.3658181355338,0.95,0.0016021661966369313,0.0028278148170345387,True,0.0015788677941360033,0.0028007048871686925,True,T1,seed104
ecoevolity,0,0.001561181921202105,0.0011629100434891008,1.0009713891055954,638.7364918004682,0.95,0.0008505394336202985,0.0015059202674356932,False,0.0008353962270455699,0.0014824981150805305,False,T2,seed104
starbeast,0,0.002231825298215043,0.00651064011871176,0.9999295000313038,2126.1876886580653,0.95,0.005847463476201977,0.007244019740736888,False,0.005845170636091364,0.00723900816875696,False,root,seed104
starbeast,0,0.0023824824769998762,0.002861029026663157,0.999910162500762,1311.0753263285806,0.95,0.0022758245213842045,0.0035742647533930283,True,0.002239528475273294,0.003519152423982349,True,T1,seed104
starbeast,0,0.001561181921202105,0.0018632870590317965,0.9999119026733678,863.2380238966101,0.95,0.0015007363408197285,0.002269378146241302,True,0.0014783672147226045,0.00224367919238037,True,T2,seed104
ecoevolity,0,0.0011768003582851168,0.002028381587785934,1.0001611207311334,3803.544081152696,0.95,0.0006671589970060629,0.004177170543829835,True,0.0005731739105729528,0.003903022261224257,True,root,seed53
ecoevolity,0,0.0010865807391419503,0.0017685860740321304,0.9998323290448684,4000.0,0.95,0.0016361810381040369,0.0019077038285738367,False,0.0016342451455979806,0.0019043042042890524,False,T1,seed53
ecoevolity,0,0.0018478063310383489,0.0034352573455062353,0.9999527783389812,3700.354976422315,0.95,0.003246849160561074,0.0036376150759229366,False,0.0032422266486992705,0.003630599435606274,False,T2,seed53
starbeast,0,0.0011768003582851168,0.001035943736182642,1.0024450759647807,252.8624269144701,0.95,0.00043094099630029047,0.001821979297261096,True,0.0003749184853436135,0.001728637120736745,True,root,seed53
starbeast,0,0.0010865807391419503,0.0017566674069298036,1.0001843550169345,1569.3786288304475,0.95,0.0015323770733285998,0.002012831178241715,False,0.0015314808568378715,0.0020104591636168553,False,T1,seed53
starbeast,0,0.0018478063310383489,0.003447352799511916,1.002203019022112,2551.4673276143844,0.95,0.003029917397691721,0.003902674225238139,False,0.003003080467676595,0.003868590574345618,False,T2,seed53
ecoevolity,0,0.002121670830923602,0.0020151649617271205,1.0004488987327371,4000.0,0.95,0.000679490812746592,0.004043295806831872,True,0.0006100549179534312,0.0037861051131393725,True,root,seed2
ecoevolity,0,0.001431359860244893,0.00280280686464676,0.9995602210092144,4000.0,0.95,0.0026369952075209076,0.002975136884135953,False,0.0026363778191481105,0.002972457863199226,False,T1,seed2
ecoevolity,0,0.0006088994409395161,0.000827432029379563,0.9996473675300068,3283.687348970753,0.95,0.0007386093800568421,0.0009230953211951721,False,0.0007325686820205936,0.0009159705752481264,False,T2,seed2
starbeast,0,0.002121670830923602,0.001233520569078885,1.0014733990709055,259.9999375679414,0.95,0.0005057259380140249,0.0022135978889589337,True,0.00041755756431709407,0.0020489811330852443,False,root,seed2
starbeast,0,0.001431359860244893,0.002673954054206788,1.0005648694023297,2602.50050590402,0.95,0.0023421042984600577,0.0030356103101006424,False,0.002340061633630964,0.0030320477190931075,False,T1,seed2
starbeast,0,0.0006088994409395161,0.0008414660155273803,1.0029184613730564,925.5164683928956,0.95,0.0007151299479511255,0.0009859346424286616,False,0.0007102726317752572,0.0009779117828914432,False,T2,seed2
ecoevolity,0,0.002692700344338048,0.0020063261149365023,0.9997502744688818,4000.0,0.95,0.0006400901425339343,0.004094010670512764,True,0.0005345082255600888,0.003795627903420289,True,root,seed164
ecoevolity,0,0.0016673269961555008,0.002711842286427284,1.0008261077572858,3587.9148410364974,0.95,0.0025455332051883962,0.002876895649524346,False,0.0025464506339686744,0.002877547716413544,False,T1,seed164
ecoevolity,0,0.001007411773824641,0.0013751670407297282,0.999805486157176,3417.7236757748497,0.95,0.0012552318575317575,0.0014995516887381065,False,0.0012475196154384542,0.0014880723896581714,False,T2,seed164
starbeast,0,0.002692700344338048,0.0011394664389030374,1.001858033569057,215.52525057232955,0.95,0.00041583910424582555,0.00219306326601165,False,0.0003163799610653221,0.0020507903355293762,False,root,seed164
starbeast,0,0.0016673269961555008,0.002558533395792357,1.0010904618618643,2479.746615070117,0.95,0.0022401820085122394,0.0029075718744077023,False,0.0022270578598391887,0.002890722659488596,False,T1,seed164
starbeast,0,0.001007411773824641,0.0013831723955893686,1.0007476368535009,1624.320500056341,0.95,0.0011941441830822116,0.001596006814682685,False,0.0011899656896186786,0.001590764083662431,False,T2,seed164
ecoevolity,0,0.0022366473067729933,0.0108840829931619,1.0003575540521041,3546.5806331031663,0.95,0.009910219552105136,0.011820501816203971,False,0.009930717542007859,0.01182644738466098,False,root,seed119
ecoevolity,0,0.001401139071842474,0.0024013510424213736,0.9997154887807224,4000.0,0.95,0.002169837922543707,0.002641545532262716,False,0.002166076237329979,0.002634959817645808,False,T1,seed119
ecoevolity,0,0.002797657741869268,0.004374784469318278,0.9999173416400036,3637.3417075561297,0.95,0.003922433705442446,0.004843366394382493,False,0.003941081046234505,0.004852703449058402,False,T2,seed119
starbeast,0,0.0022366473067729933,0.00788994956497392,0.9998707801649256,2255.340146947111,0.95,0.006692148791292542,0.009173857860220614,False,0.006674973610022613,0.009136611798879831,False,root,seed119
starbeast,0,0.001401139071842474,0.002392032567969918,1.0007411761256222,1897.7368084009254,0.95,0.0020828504982140787,0.002731983604566637,False,0.002048680198700332,0.002690827813967448,False,T1,seed119
starbeast,0,0.002797657741869268,0.004960094206277348,0.9998688579889886,3029.465401808129,0.95,0.004337111918166468,0.005671067953146719,False,0.004322066006469457,0.005645530157627332,False,T2,seed119
ecoevolity,0,0.0008093542182531508,0.002024779160548917,0.9997255128667596,4000.0,0.95,0.0006677897664507693,0.004147109708386253,True,0.0004895557246855398,0.0038181091676164985,True,root,seed92
ecoevolity,0,0.0024291320901280835,0.0050038760989777244,0.9998834959704428,3738.7997248151532,0.95,0.004765533570679577,0.005244168898951382,False,0.00477581221392381,0.005248162353719204,False,T1,seed92
ecoevolity,0,0.0011647753639040734,0.0017673981838125141,1.001026372423478,4000.0,0.95,0.0016337625208673187,0.00190639240634962,False,0.0016314502627555506,0.0019021790077394254,False,T2,seed92
starbeast,0,0.0008093542182531508,0.0012734836658737582,1.0023493829042165,169.28709146138232,0.95,0.00034341784537509013,0.0025166846381479147,True,0.0002581517759835678,0.0023000646761928336,True,root,seed92
starbeast,0,0.0024291320901280835,0.004746638205434631,1.0016396793950006,3168.012615269691,0.95,0.00419779956208707,0.005353129806944475,False,0.0041822020444582456,0.005324903878848182,False,T1,seed92
starbeast,0,0.0011647753639040734,0.001699965364640991,1.0023480173628243,1285.0481942348047,0.95,0.00147496809543833,0.0019505010002903009,False,0.001468476435015718,0.0019416475377603145,False,T2,seed92
ecoevolity,0,0.0015795689372420474,0.0020187518020919853,1.0001400372203622,4000.0,0.95,0.000653936786517111,0.004201829815188628,True,0.0005257232685418586,0.0037919623077493046,True,root,seed179
ecoevolity,0,0.0011957132522079346,0.0020888822591512888,0.999542972420468,4000.0,0.95,0.001940790782290669,0.0022354886387975603,False,0.001952188116020748,0.0022458875817373968,False,T1,seed179
ecoevolity,0,0.002347948547471819,0.0048849540348394225,0.9998645271580268,3823.849515523313,0.95,0.004650801509798104,0.00512072447289253,False,0.004649624983680035,0.005116278922413127,False,T2,seed179
starbeast,0,0.0015795689372420474,0.0012668184598076545,1.0066864769993336,191.96273762500059,0.95,0.0005623480889788806,0.002334314545357017,True,0.0004871550744038776,0.0021589548127356,True,root,seed179
starbeast,0,0.0011957132522079346,0.002022000441652261,1.001046388069229,1626.0289053852966,0.95,0.0017610850721791874,0.0023182975216944303,False,0.0017462523657054455,0.002299906397275497,False,T1,seed179
